Ticker,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Intangibles to Total Assets,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,returnOnAssets,Dividend Yield,Name
ARCO,-0.2039408153548142,-0.1445287496952824,-0.1224191856467613,-0.6179990133640245,-0.1194912826085925,-0.051611485919836296,-0.04923971375259897,0.06981912054133797,-0.9670831412616246,0.18760381166596546,-0.005461110667991319,0.1581131197096158,-0.0707479459267843,-0.06336238125970449,0.32033966357996624,-0.05405239041651396,-0.1523953770829707,Arcos Dorados Holdings Inc.
JWN,0.20151334052666714,0.23348198884634824,-0.11809552012033057,-0.5328677006793731,-0.05674689777989624,-0.05093074028380615,-0.04983749480183418,0.07238994340273769,-0.9526816606449728,-0.015047340653316754,0.032039312222699574,0.16334722174522529,0.07161985720355254,-0.06336238125970449,-0.070095814342259,-0.04504510494728551,0.19403882993062302,"Nordstrom, Inc."
SBGI,0.04569136427006527,-0.12259486321655119,-0.07715379520645196,0.8846032617447424,-0.13000401022539346,-0.04941406591850814,-0.045579413164473975,0.09550935215509453,1.5152084268449124,0.7120456123234611,0.01824806169546473,-0.03787492317931986,-0.024701992622320503,-0.06336238125970449,-0.21988891462562893,-0.03391583954049583,0.12839866439120529,"Sinclair Broadcast Group, Inc."
PLAY,-0.04767672036255128,-0.22523226285612793,-0.13524046301542306,-0.9536793926490322,-0.12560526366994254,-0.05477995623705565,-0.050051158083818034,0.08686557741485389,0.2011824227013149,-0.1042594513086407,-0.030503458821503862,-0.16523807271248564,0.0069621537445286085,-0.06336238125970449,-0.10180820170816757,-0.03140804506883255,-0.38395929440258336,"Dave & Buster's Entertainment, Inc."
TSE,-0.018124423652194195,-0.10684774723115119,-0.06877390532677387,0.8326939247419063,-0.12460932105361402,-0.05221771039836967,-0.046853663386884944,0.0773322489733309,-0.6642156398084009,0.24432333249794466,-0.00945093044745649,-0.03554865560793777,0.044709361309080285,-0.06336238125970449,-0.236203829660589,-0.0349248929373781,0.22138889890538044,Trinseo S.A.
LYV,0.7351563408841115,0.13140357819105405,-0.05775808015687585,-0.5598605559208478,-0.08493760683652829,-0.049727367935219806,-0.04829783696691037,0.06598128916114467,0.3849104026895096,-0.0321487037182351,0.024276475522831818,-0.16523807271248564,-0.0864994487632194,-0.06336238125970449,-0.336520876258452,-0.052093639704918974,-0.38395929440258336,"Live Nation Entertainment, Inc."
ELY,-0.07668454287432905,-0.17745486949335845,-0.12696209711445805,-0.07191278809418698,-0.049000677430674495,-0.04406794352355137,-0.04874137229713724,0.0808798346584234,0.08204290123628599,-0.8413281994066207,-0.05638065977558576,-0.14430166457004742,-0.05032336296496177,-0.04630938188676168,-0.1302264758741911,-0.010544382186237499,-0.33655250817967053,Callaway Golf Company
H,-0.23065416957284,-0.19445049849931242,-0.09491994324178989,-0.3923664285250295,-0.12021057449816311,-0.05603235695058734,-0.04779808333674758,0.10147485317926128,-0.5603504159670936,-0.3670503970728857,-0.04420410516883195,-0.1140601861420811,-0.02417828536688916,-0.06336238125970449,-0.18751800394852114,-0.031333849966120625,-0.22168221848568948,Hyatt Hotels Corporation
EXPR,-0.004833851112982707,-0.18901756358584235,-0.13385137376126863,0.04297987780542387,-0.06656799857980242,-0.05303668470802319,-0.049923474996023155,0.06465304838438142,-0.3539291937950837,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.09685273835136218,-0.06336238125970449,0.06383136407287753,-0.056485989785465304,-0.38395929440258336,"Express, Inc."
VSTO,-0.07741240394397032,-0.20222576411930976,-0.09175620287814255,0.8527655350496696,-0.08933635339197922,-0.054628663118880975,-0.04588420545460114,0.05595889855606221,1.0054832947161438,0.021435567218509113,-0.03427971160547455,-0.16523807271248564,-0.1285168847182113,-0.05670755223611705,-0.336520876258452,-0.06967787904764668,-0.38395929440258336,Vista Outdoor Inc.
DDS,-0.2732411501651128,0.04847088787740265,-0.13092098404481556,-0.12243787611028106,-0.06750861105077935,-0.0473073386062281,-0.04991466452554304,0.06952187675918359,-1.0805493521807,-0.4112289183239247,-0.04477361715681725,-0.13906756253443786,-0.05636613898916962,-0.06336238125970449,-0.21469705697437888,-0.046899982515083795,-0.28185237023015575,"Dillard's, Inc."
KMX,-0.001729068737794142,-0.06622336185040281,0.9820460740670294,0.5350803925923117,-0.1139306030007583,-0.056296703998109564,-0.034505882737405874,0.07348540740862687,-1.0805493521807,1.161811460930813,0.06937147020784937,-0.16523807271248564,-0.027924806501898027,-0.06336238125970449,-0.08192678428550822,-0.0390204626070767,-0.38395929440258336,"CarMax, Inc."
PLCE,0.026385986680751754,-0.17680688723794633,-0.1323743169948763,-0.009621583690783577,-0.06958349150146373,-0.04901878084244923,-0.049732950134030715,0.07708321036217104,-1.0805493521807,-0.9114437879727859,-0.057144323577656954,0.027842135712222403,-0.03654583362976788,-0.06336238125970449,0.1040880914015957,-0.037996570189652044,-0.17792210812607764,"The Children's Place, Inc."
FND,-0.04572059373789036,-0.1448727295459961,-0.12918151994021781,-0.3120799872939762,-0.051933175134308444,-0.04268680665416018,-0.04915043431840041,0.07527951796154633,0.11040945396605457,-0.6406722061115789,-0.05056257708014506,-0.16523807271248564,-0.028488798930824084,-0.06336238125970449,-0.012123313298393393,-0.0249975881945217,-0.38395929440258336,"Floor & Decor Holdings, Inc."
SCHL,-0.12005340547500559,-0.185220922919274,-0.11510013910871704,0.21808737462832478,-0.009992924957807773,-0.04815249073548817,-0.047181344154578544,0.06225170809846296,-0.7955745993724072,-0.9641729907562839,-0.058416017959919575,-2.657833775448325,-0.11010656043112474,-0.06336238125970449,-0.336520876258452,-0.06135318852336799,-0.14145534949306776,Scholastic Corporation
SEAS,-0.0444098751710754,-0.20599233479387535,-0.13043688860778058,-0.943297525248465,-0.09376276502010594,-0.05124952251695881,-0.04908754255571786,0.08002569218526057,-0.5882805601933274,1.0985364175906152,0.12932231453400608,-0.16523807271248564,-0.04053406580574506,-0.06336238125970449,0.2992654209777029,-0.05630792153895667,-0.38395929440258336,"SeaWorld Entertainment, Inc."
WPRT,-0.061089550815804076,-0.21494745651627006,-0.12939214357008602,-0.16534959469929225,-0.07149238151609338,-0.031686813459731865,-0.04537280450743484,0.04914659154426971,-0.7571706510613355,-0.39241741895251453,-0.038871402008606,-0.16523807271248564,-0.2484861313854844,-0.004456746230606315,-0.336520876258452,-0.09757523766733281,-0.38395929440258336,Westport Fuel Systems Inc.
BOOT,-0.044451101676973054,-0.21523181782792622,-0.1348047123301562,-0.16465747020592117,-0.07409289834761784,-0.04721065193044764,-0.04990350459626821,0.0738209170080005,0.8230645402385537,0.048797748122378436,-0.026717498446828882,-0.16523807271248564,-0.054351880314433665,-0.06336238125970449,-0.10204616808653273,-0.036764931484633986,-0.38395929440258336,"Boot Barn Holdings, Inc."
RL,0.8692405757034386,-0.18987916445496195,-0.09179996235448526,0.27761008105824386,-0.001555077791691206,-0.05666781740522336,-0.04849655994044177,0.07617921755533906,-0.27188439513052176,-0.6999569314032961,-0.05303154098260405,0.41923665459724796,-0.08960140712231277,-0.06336238125970449,0.4760295407863471,-0.05298398093746215,-0.04664177704724211,Ralph Lauren Corporation
ALSN,-0.0003543780066552493,-0.18732408420964058,-0.11032048787720725,-0.09198439840195044,-0.10294756914846889,-0.05349714521532682,-0.04770570461647943,0.12033767493123192,2.0166417974065176,0.7208813165736688,0.06527486693063696,-0.09254221110679738,0.28206960353996446,-0.038250799866011265,-0.19989375226739878,0.06329458403267645,-0.13416199776646578,"Allison Transmission Holdings, Inc."
GPC,-0.01933562996339413,1.0819855513914212,0.10973281074334329,-0.38129243663109114,-0.07193502267890607,-0.040014369320606986,-0.047015513604172936,0.0729052303399748,0.13746678118521882,-0.2701426730383485,-0.02913145266863019,0.13775827846002306,-0.013945851299230538,-0.06336238125970449,-0.07665111457646921,-0.0161535319512595,0.16304208509256463,Genuine Parts Company
AMC,-0.03774255404486919,-0.06666172323670896,-0.10877544941863787,-0.8630110840174117,-0.12939537862652603,-0.05165858152987612,-0.048967345243550765,0.07544045386861026,1.2821662859572733,0.609437433933951,0.06371194482724547,1.336367644614611,-0.07683100712448686,-0.06336238125970449,-0.13455626664532577,-0.05409690747814112,3.105909506776461,"AMC Entertainment Holdings, Inc."
GCI,-0.08447208767803004,-0.10973151160871084,-0.09923314237866256,-0.5411731945998268,-0.06338651522208633,-0.047211777332038206,-0.047364358246700704,0.06540118345388168,0.5922044418685892,-0.626421070224147,-0.04909996674736464,2.6978157407659413,-0.10273437368159115,-0.06336238125970449,0.6455079981429056,-0.057955052819161544,0.9835441543352866,"Gannett Co., Inc."
ORLY,-0.06721666255438591,0.8970088657890453,-0.10719711787328383,-0.6401469971519013,-0.04651082088985321,-0.02744346229726598,-0.04940499442966964,0.09463954252575969,-0.6389039466033763,0.24403830978019606,0.2540389681756498,-0.16523807271248564,1.4001040235389002,-0.06336238125970449,-0.019778646791084074,8.035652211104919e-05,-0.38395929440258336,"O'Reilly Automotive, Inc."
HOG,0.6842018011982673,-0.1552625201353896,0.6035608935884045,-0.4069010428858236,-0.07918327171996357,-0.054610191853644574,-0.02001688282459014,0.08357764832920574,-1.0578561099968848,1.0543578963395763,0.0800077537561884,0.10286426488929269,0.012118655951852629,-0.06336238125970449,-0.17743810735550616,-0.016628380608615857,0.4073693679337308,"Harley-Davidson, Inc."
TUP,-0.039164157696512304,-0.20025591892065486,-0.11353018067500945,-0.7038224505420472,0.001681735711376439,-0.05348537742912986,-0.04770068077373757,0.08875722943643422,-0.650250567695284,0.9594453313292796,-0.18090316160314351,0.3418882578487957,-0.3755858537613227,-0.06336238125970449,-0.1850814676970841,0.10758906035169936,1.187758002680142,Tupperware Brands Corporation
ADNT,-0.0771209751953835,0.8088095815003437,0.07981892242737931,-0.5584763069341055,-0.12906339775441653,-0.04318078455666097,-0.047316488023758714,0.05183618751302223,-0.02662281614390538,-0.08288274747749276,-0.012211122071044321,-0.20071365317606152,-0.39234448593512583,-0.06336238125970449,-0.336520876258452,-0.19956382585515348,0.1429853678444092,Adient plc
AAP,0.4511327257186818,0.8102647605352982,-0.0738710868814948,-0.186805453993798,-0.035693777473618536,-0.029486898002702898,-0.04856336330207507,0.07307759752431639,-0.3369092621572225,-0.6466576831843004,-0.04908055156595605,-0.14081226321297438,-0.06047522668563095,-0.06336238125970449,0.07332457626136957,-0.043012159132978595,-0.35660922542782597,"Advance Auto Parts, Inc."
TXRH,0.038323192543599,-0.22354034781477022,-0.12683694899931391,-0.6498367400590974,-0.12474764641699299,-0.05680465155948451,-0.04919626126201829,0.07488879521050451,-0.7087293071689612,-0.9764289676194755,-0.05861016977400547,0.09763016285368313,-0.04117862858166056,-0.06336238125970449,0.06310399514278023,-0.03504360510171718,-0.07581518395365001,"Texas Roadhouse, Inc."
LZB,-0.06573108673841885,-0.22457524222161673,-0.12004421233618878,0.7081115159350991,-0.05389739529428968,-0.05554165739185036,-0.04783291906222749,0.07603938582718164,-0.6240660574831897,-0.9750038540307323,-0.05858751872902878,-0.007051877858507962,-0.05535900965180164,-0.06336238125970449,-0.08147180454322514,-0.037477204470668525,-0.09222522533850443,La-Z-Boy Incorporated
CVGI,-0.01930577628670962,-0.2142214313336369,-0.12311844014913963,0.371046887663349,-0.12137250755054636,-0.05044116612665972,-0.04663100217760224,0.07513642700778367,-0.8680184109592013,0.13971999508419417,-0.012547651882126542,-0.16523807271248564,0.04728761241274231,-0.06336238125970449,-0.2784870128151337,-0.033930678561038215,-0.38395929440258336,"Commercial Vehicle Group, Inc."
MUSA,-0.025232441910409773,-0.07568272083753748,-0.11709872111480195,-0.444967890021237,-0.1374459147751815,-0.056219075753612756,-0.049830752604920675,0.06607502371112013,-1.0805493521807,0.06589911118729679,-0.02400584477676253,-0.16523807271248564,-0.0019811547712990023,-0.06336238125970449,-0.16113366882776972,-0.04342765170816541,-0.38395929440258336,Murphy USA Inc.
CNK,-0.18278166660375805,-0.12132340661828413,-0.1260532656211673,-0.4546576329284331,-0.0929328128398322,-0.04722753295430607,-0.049378038139136854,0.08540805706920922,0.4844115414954678,0.3209944435723284,-0.012884181693208761,0.24127718538652318,-0.0489133818926466,-0.06336238125970449,-0.04373542552373301,-0.04411024665311518,0.2687956851282932,"Cinemark Holdings, Inc."
MTN,0.035723079464743734,-0.07535212474048977,-0.11442022250704596,-0.6415312461386435,-0.14007409667938175,-0.036662213891606336,-0.04743399220629677,0.09454513000615676,0.8047353830900877,-0.08402283834848735,-0.03270061018424259,0.14706334874555116,-0.012294159185947064,-0.06336238125970449,0.10430510476551358,-0.024804680927470676,-0.052111790842193556,"Vail Resorts, Inc."
LEE,-0.05329631959749652,-0.23916023123285218,-0.13059637644866515,-0.6415312461386435,0.07399823568589674,-0.05696714976306087,-0.04821841776137681,0.08799584318766968,1.695445138804828,1.340805727676958,-0.4638535437247928,-0.16523807271248564,-0.6021496694956223,-0.06336238125970449,-0.2882361511086601,0.018005893337313634,-0.38395929440258336,"Lee Enterprises, Incorporated"
BJRI,-0.04360809071154868,-0.2345287572044962,-0.13381688451567733,-0.929455035381042,0.033275248707130924,-0.0568722735159261,-0.04974467868232233,0.06878489373887058,-1.0508735739403263,-0.2946546267647314,-0.03816274788719247,-0.13499659428451932,-0.03884208851896686,-0.06336238125970449,-0.07460819566786259,-0.04805742611738992,-0.3292591564530686,"BJ's Restaurants, Inc."
EVRI,0.19522558757544964,-0.19849308736636578,-0.11363903112641317,-0.5522471864937653,-0.056221261399056206,-0.03447966876347518,-0.04249304286968163,0.09327100436933465,1.5348468095039833,1.164946710826048,-0.4042651161182631,-0.16523807271248564,-0.15429939575483143,-0.040642379046363,0.09168540349271445,-0.04692966055616857,-0.38395929440258336,Everi Holdings Inc.
PII,-0.001053807003263662,-0.12897943516016647,-0.11544273892691723,-0.4110537898460505,-0.10178563609608564,-0.05397245613057546,-0.04931169092242911,0.07582422991249364,0.524997532324214,0.37970912342854807,0.014659488998443744,0.09530389528230104,0.04724732723924757,-0.04116228756383077,-0.1224110014853679,-0.016687736690785403,0.1867454782040211,Polaris Inc.
TLRD,0.0006663334152245077,-0.1882825000241101,-0.1279888997700531,0.4665600677485676,-0.04175242838961699,-0.0551383477131457,-0.04950047868456802,0.07433519447482889,-0.44950265606922785,1.014169693137018,20.561280009355055,0.04703384317612409,17.66375227061238,-0.06336238125970449,-0.16793890859145777,-0.0479683919941356,0.20680219545217646,
SCI,-0.23494314778984726,-0.07591910921397536,0.3240029307335681,-0.8574740880704425,-0.1274588235392206,-0.045630270049023036,-0.018986257732356054,0.09546010429578927,-0.4399016689914599,-0.16753449464883852,0.01237820518293446,-0.003562476501434922,0.001161088761289067,-0.06336238125970449,-0.09058187589611036,-0.04216633496206258,-0.07581518395365001,Service Corporation International
BERY,0.06077457901399872,0.002655691854050369,-0.04612663192116334,0.008373653136866341,-0.12319840234714863,-0.05017420129717685,-0.0473237925911284,0.07813099869582468,0.9670793464050723,0.8477164259718131,0.07353926248355994,-0.16523807271248564,0.03105268749437056,-0.06336238125970449,-0.14517345839452375,-0.03983660873690793,-0.38395929440258336,"Berry Global Group, Inc."
CCK,0.27259352310882295,0.6419471981324175,-0.003513474434814323,-0.5487865640269094,-0.12624156034148576,-0.03718166012140659,-0.046774575355064456,0.07807034628568342,0.8165184126855302,0.6413599783217985,0.24056159641452043,-0.16523807271248564,0.08016031398443299,-0.06336238125970449,-0.1468392230430799,-0.04400637350931847,-0.38395929440258336,"Crown Holdings, Inc."
CPS,-0.40275635084805883,-0.07475872038963759,-0.07711098268916451,-0.21033768676841713,-0.11608847866947009,-0.04793049303912384,-0.04653380581709283,0.06778852435129393,-0.6759986694038433,-0.07347699779178761,-0.02626447754729512,-0.16523807271248564,-0.05636613898916962,-0.06336238125970449,-0.1820836899872387,-0.049378098945662294,-0.38395929440258336,Cooper-Standard Holdings Inc.
HIBB,0.0033218890364938476,-0.21470324646561179,-0.13446789394618808,0.8070853184871738,-0.07384391269353571,-0.050442315993502254,-0.04989571264116984,0.07217047817910334,-1.0805493521807,-0.9567624000948194,-0.05828658341719564,-0.16523807271248564,-0.06442317368811341,-0.06336238125970449,-0.14944039012231672,-0.04540124144030278,-0.38395929440258336,"Hibbett Sports, Inc."
CMG,0.0479545572834811,-0.21042426922212054,-0.13011866052526555,-0.016542828624495083,-0.11871666057367034,-0.05698429990469096,-0.049759037874636744,0.07159794180245867,-1.0382177273378141,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.05922638630729466,-0.06336238125970449,0.6811730220198986,-0.04563866576898096,-0.38395929440258336,"Chipotle Mexican Grill, Inc."
DNKN,-0.7790775830964177,-0.22113909382911617,-0.12217123189413605,-0.22625655011595353,0.015846252921381948,-0.05365186346877712,-0.047628697355346805,0.11606588371874302,1.7259937340522713,1.5320559712862951,-0.19672006272400788,0.12845320817449496,-0.23849540835879413,-0.06336238125970449,0.012442599497114817,0.009963144203340286,0.011705036765573705,
FRAN,-0.07693758832432153,-0.23964135110489637,-0.1341316736416233,0.532311894618827,-0.03652372965389229,-0.05568967216626122,-0.0492464621980731,0.07314432616087961,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.0537878878855076,-0.06336238125970449,-0.15065865824803523,-0.04413992469419995,-0.38395929440258336,
QUOT,-0.09219992512836202,-0.24031158167809089,-0.12560655014683966,2.072981016863007,-0.04006485895639368,-0.05512283674339752,-0.04344353017191037,0.055849711794559595,0.2408955965229912,-0.3063405581924256,-0.04535283673550684,-0.16523807271248564,-0.13858817809189103,-0.0004014597943577188,-0.336520876258452,-0.07206696135497086,-0.38395929440258336,Quotient Technology Inc.
PKG,0.15971819316835956,-0.10787325562893323,-0.04888776516647766,0.8403072941689887,-0.11891031608240087,-0.05419423363967209,-0.047118721080002826,0.08812610620009555,-0.21995178320986813,0.10922256428508986,-0.028306307458765133,0.05808361414018872,0.0026919253540883983,-0.06336238125970449,-0.17679006055153063,-0.03648299009432865,0.2706190230599438,Packaging Corporation of America
DENN,-0.045784565902214296,-0.23355643619141267,-0.13286474210559637,-0.9225337904473305,-0.11204937805880445,-0.05487568876800932,-0.04909993345143564,0.08192954323631296,0.2059829162401988,1.7187458514116531,-0.13555900542338242,-0.16523807271248564,-0.24059023738051946,-0.06336238125970449,0.016166249493168444,0.00914699807350904,-0.38395929440258336,Denny's Corporation
RRR,-0.2114426178245349,-0.23607536292033765,-0.1302521817520561,-0.7266625588232951,-0.07580813285351694,-0.057684128437256725,-0.04935438733717426,0.09508155719323942,-0.7401507194234742,1.0532178054685815,0.11920376915656278,-0.1140601861420811,0.013568922197662531,-0.06336238125970449,-0.20320133526228565,-0.05319172722505556,-0.20527217710083503,"Red Rock Resorts, Inc."
MDCA,-0.07418962846569539,-0.1632468851795449,-0.0902456038252142,-0.7204334383829547,-0.07464619980113368,-0.045630881680322255,-0.04329074661608809,0.059308399618600696,1.1093485185574512,0.7109055214524667,-0.1577279067284237,-0.16523807271248564,0.051436985282698355,-0.06336238125970449,-0.336520876258452,0.22403085454780425,-0.38395929440258336,MDC Partners Inc.
CETV,-0.0411785700708906,-0.19557334328739243,-0.1164238383481088,0.583529107128292,-0.09362443965672698,-0.043777076142895034,-0.04378574509161586,0.11897508977546957,2.0332253205408444,0.5330513455773157,0.05276178251280093,-0.16523807271248564,0.16882798084630943,-0.06336238125970449,-0.24406121007830667,0.00582305747201451,-0.38395929440258336,
PZZA,-0.04993564856501219,-0.23443646144869582,-0.12810064093857285,-0.5377125721329711,-0.10621204772421235,-0.0575212877201528,-0.04891873769045513,0.06540381139081265,-0.46172209416820514,1.9946478421923355,-0.12157036721849358,10.302965998506625,-0.11067055286005079,-0.06336238125970449,11.579757768668822,-0.059631862140451186,0.02811507815042811,"Papa John's International, Inc."
BGI,-0.04811315268360572,-0.23654170851885448,-0.1348036656912004,-0.3681420712570392,-0.014115020786500787,-0.04300157658598996,-0.04908509311995317,0.08320880995376935,-0.9400258140424606,0.0932612920911661,-0.01363813790457566,-0.16523807271248564,0.06626192912875493,-0.06336238125970449,-0.31656612328522726,-0.010707611412203747,-0.38395929440258336,Birks Group Inc.
POOL,-0.06515391565585174,-0.1603681614364828,-0.11510183366702643,0.8029325715269467,-0.0887553868657876,-0.05197584691740672,-0.048470365974305124,0.07885925459642694,-0.37531321046829413,0.554998094843961,0.037886517690253155,0.0069057275697841656,0.3138546054272977,-0.06336238125970449,0.0457399327415687,-0.012102479343188057,-0.17245209433112615,Pool Corporation
COLM,-0.3605475168271231,-0.15278078981275706,-0.09465858254254028,0.8624552779568658,-0.03630240907248597,-0.05031468077398134,-0.04639378182206516,0.08371811403363265,-0.7209487452679385,-0.9764289676194755,-0.05861016977400547,-0.029151419786637264,-0.04399859072629089,-0.06336238125970449,-0.009629904579170998,-0.033826805417241514,-0.1888621357159806,Columbia Sportswear Company
CBD,0.2212545788643699,0.6089620060942103,-0.1005430559021119,-1.0725171681608587,-0.09326479371194168,-0.042112484864194034,-0.04967340759984273,0.06945242467258401,-0.8597266493920381,-0.6703145687574374,-0.045436969188277394,-0.11952691493482885,-0.07445418188829843,-0.06336238125970449,-0.049278994488918974,-0.0531472101634284,-0.30920243920491314,Companhia Brasileira de Distribuição
LOCO,-0.04809325023248271,-0.24053389104093212,-0.13440260361132597,-1.085875170882922,-0.10817626788419357,-0.0571001673380149,-0.0495488362952387,0.05879920276390996,1.9324149562242812,-0.5067115287697187,-0.049559459374034595,-0.16523807271248564,-0.12223239765303513,-0.06336238125970449,-0.336520876258452,-0.09147640022441206,-0.38395929440258336,"El Pollo Loco Holdings, Inc."
RUSHA,-0.03563147262217916,-0.20342682564959347,-0.11533817471123728,-0.4878796086102483,-0.1046351385816922,-0.056992789347124116,-0.04920809603584052,0.06851716327790192,-0.6834176139639367,0.5310561865530754,-0.007253779084717766,-0.12569152399899122,-0.05608414277470658,-0.06336238125970449,-0.1911563452428967,-0.04568318283060812,-0.25632563918705065,"Rush Enterprises, Inc."
WMS,-0.03001329499088557,-0.20480239742248282,-0.11824982460638642,0.16410166414537516,-0.10031938724426866,-0.0519768010622335,-0.04710310592700295,0.07355368084718562,-0.46390413668587965,0.06105372498556982,-0.01866343402583228,-0.0023993427157439086,-0.027360814072971956,-0.06336238125970449,0.033898486291095875,-0.04620254854959164,-0.17792210812607764,"Advanced Drainage Systems, Inc."
MCFT,-0.040342667123724446,-0.2394209537068646,-0.134791155863681,-0.7647294059587083,-0.11282400009372662,-0.05442584618006013,-0.04967312016605401,0.09085910639664158,1.8014924051638097,0.2343475373767423,-0.012308197978087267,-0.16523807271248564,0.19557733604680283,-0.06336238125970449,-0.12804436908389918,0.6279489937115578,-0.38395929440258336,"MasterCraft Boat Holdings, Inc."
ERI,0.09481061364163819,-0.22811811301347967,-0.12993071407277312,-0.28370288306575897,-0.07246065905974611,-0.05651789434115893,-0.04938007516990034,0.08766273579190793,0.6694487469942675,1.0589182598235543,0.07412495378938574,-0.16523807271248564,-0.07131193835571036,-0.06336238125970449,0.10407611825048295,-0.05602598014865133,-0.38395929440258336,
FOSL,0.20894548441745736,-0.17923438728598431,-0.10059995317504342,0.16825441110560224,-0.006783776527415902,-0.05310203139603169,-0.04710749866512176,0.06622959880751474,-0.7109113496866357,-0.25959683248164883,-0.036713081008684444,-0.16523807271248564,-0.11095254907451382,-0.06336238125970449,-0.336520876258452,-0.061278993420656055,-0.38395929440258336,"Fossil Group, Inc."
OSTK,-0.1323588066836284,-0.21166165808378332,-0.1319505278976758,-0.6532973625259532,-0.07340127153072304,-0.05403136845731619,-0.04960129921023947,0.0428445149207303,-0.7375322684022648,-0.9573324455303168,-0.057856213562638564,-0.16523807271248564,-0.7386761224692249,-0.025669013743291273,-0.336520876258452,-0.3425674668221297,-0.38395929440258336,"Overstock.com, Inc."
FOXF,-0.057202886432211796,-0.2276667155034729,-0.12826576069383866,0.3890421244909988,-0.10474579887239537,-0.05111584438020162,-0.04714578359606623,0.0876774795518952,0.4739377374106302,-0.6272761383773929,-0.05262382217302366,-0.16523807271248564,-0.0031897099761405722,-0.04168219608129854,0.06750562482059122,0.0017126487817735372,-0.38395929440258336,Fox Factory Holding Corp.
LEG,-0.4126194369831588,-0.08864931854508673,-0.0770921930279103,0.023600391991031654,-0.11251968429429292,-0.04932574635890099,-0.04699773020063647,0.07995689273844313,0.22605770740280437,0.00889456763756896,-0.02591500428194051,0.21743294277985734,-0.002061725118288431,-0.06336238125970449,-0.10125893340087187,-0.029078318843677918,0.38001929895897335,"Leggett & Platt, Incorporated"
BC,-0.26590994013358926,-0.09160417325056043,-0.09351944063902215,-0.23456204403640732,-0.1012323346425698,-0.05112898222050884,-0.048495960078621836,0.0744283666937105,-0.10124867024837408,-0.1655393356245981,-0.03364871820969538,-0.015775381251190563,-0.04105777306117641,-0.04838901595663276,-0.10708536806109568,-0.030784806206052333,-0.0776385218853005,Brunswick Corporation
MBUU,-0.004902088088261576,-0.2378919033042733,-0.13352243008944417,0.14749067630446755,-0.1149818757624384,-0.05468488426790513,-0.048921124640613566,0.09352973740110777,0.42811484453946524,-0.1310515867770128,-0.032483807325180004,-0.16523807271248564,-0.02578969230667792,-0.06336238125970449,0.13792571309001075,-0.02318722768835058,-0.38395929440258336,"Malibu Boats, Inc."
ZUMZ,-0.040452130604900965,-0.23331726677525197,-0.13376694488550034,0.6769659137333974,-0.06216925202435148,-0.055414168963841264,-0.04963241704214798,0.07108948601812327,-0.38491419754606204,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.07824098819680202,-0.06336238125970449,-0.05435561056070912,-0.04777548472708458,-0.38395929440258336,Zumiez Inc.
SSP,-0.10496308271281392,-0.2355462701130752,-0.10803099008135882,0.3758917591169471,-0.049858294683624044,-0.05707053991788077,-0.04437830234416924,0.07272354743968383,1.6094726636084515,-0.05466549842037746,-0.03454505241805861,0.3000154415639193,-0.09971298566948723,-0.06336238125970449,0.6051674587563985,-0.05473498536146373,-0.1523953770829707,The E.W. Scripps Company
DLTH,-0.07199467242755841,-0.23970322923872867,-0.13520462809117428,0.13157181295693102,-0.008665001469369766,-0.05577911712745893,-0.050035436705287546,0.07564591098997234,-1.0726939991170716,-0.6175853659739392,-0.05193134736945063,-0.16523807271248564,-0.03944636612138765,-0.06336238125970449,0.04768556979738449,-0.039168852812500564,-0.38395929440258336,Duluth Holdings Inc.
GOOS,0.04841400504836346,-0.22199307166224574,-0.13445563849627257,-0.06208462028831666,-0.04642782567182583,-0.042505152158292286,-0.04959208258331878,0.10198814363413561,0.3687632880587182,-0.2638721732478784,-0.04039872961274838,-0.16523807271248564,0.05034928559834095,-0.06336238125970449,0.36660691276726615,-0.00904564111145649,-0.38395929440258336,Canada Goose Holdings Inc.
GDEN,-0.009606174571548646,-0.23611707851617963,-0.1338713097413792,0.029829512431371937,-0.08034520477234683,-0.05614408975632858,-0.04970899315259753,0.07274846028589343,-0.12481472943925935,1.0489424647023522,0.04109325848623854,-0.16523807271248564,-0.1353250790388188,-0.06336238125970449,-0.336520876258452,-0.06386098299503126,-0.38395929440258336,"Golden Entertainment, Inc."
PVH,-0.38162847737733885,0.028971280231033725,-0.06856457753561285,-0.14943073135175586,-0.008333020597260252,-0.05014677574971989,-0.048269518490161506,0.07443543940156822,1.6958815473083628,-0.2376500832150037,-0.040602589017538576,-0.1524436010698845,-0.06945882037495327,-0.06336238125970449,-0.020670646548981163,-0.021896232901162976,-0.36572591508607843,PVH Corp.
