Ticker,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,Dividend Yield,Name
CTSO,0.01613360737915568,-0.08438388924580961,-0.17318224637271823,0.2443742339520212,-0.035741102191636176,-0.06910257642559563,-0.022672632360068515,0.04196183267721529,0.09223695468091313,-0.010702961727560875,-0.057846595195705654,-0.015932679347495232,-0.04483908377276456,-0.23141672008470596,-0.205898098057346,Cytosorbents Corporation
SNX,-0.014663099987086863,0.12188007393212179,0.44791398770548563,-0.23748383997767497,-0.059515218596992804,-0.06088037861326273,-0.02111746866947941,0.048988700539022705,0.04677046115193721,0.015294598854933925,-0.020732415680727496,-0.01592647714602472,-0.049349916535160306,-0.12825207141210238,-0.05199545082805352,SYNNEX Corporation
ACOR,0.010350046586115427,-0.08171917064333717,-0.16421160248315736,0.18578467269011495,-0.05207201422029464,-0.0655051601773637,-0.03085469000077048,0.04956712111335614,-0.023441070890596345,-0.01717677810645081,-0.057846595195705654,-0.01592665976203106,-0.04638343939508828,-0.03151615986821854,-0.205898098057346,"Acorda Therapeutics, Inc."
PCTY,0.07440675705512775,-0.08430028924706338,-0.17324187654301457,-0.3033742811476069,-0.04962939930691729,-0.0746596090181162,-0.033498164671387255,0.04915020826890054,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592594952624027,-0.0480395143603035,0.5224804238645301,-0.205898098057346,Paylocity Holding Corporation
ALIM,0.011171551646855613,-0.08403837042709825,-0.17113284303724904,0.1200767535178836,-0.04092476238255096,-0.062477276753374424,-0.010142152735365869,0.0464563439709182,0.8728121533199683,0.9729444815484459,-0.057846595195705654,-0.01596078591750397,-0.046195488029988456,-0.22964302051765006,-0.205898098057346,"Alimera Sciences, Inc."
PTR,-1.6464833707430235,3.362404264080035,1.326107987179112,-0.48189904709860526,-0.060448126962266285,-0.06331478032630723,-0.03247394972357737,0.0492028548288371,-0.21878604972526716,-0.03371935178794835,-0.04290526828787167,-0.01592672550379334,-0.04924476891832124,-0.09593286341551376,-0.15874873214316967,PetroChina Company Limited
ASUR,0.010763423240129372,-0.0842807831112465,-0.17106966566185544,-0.30483445712921203,-0.047891481303867486,-0.07147980475703827,-0.02234879470272524,0.048081160664644476,0.0682966328669833,0.02157843868094448,-0.057846595195705654,-0.015927382359520736,-0.048114432037301334,-0.23141672008470596,-0.205898098057346,"Asure Software, Inc."
SSL,-0.26023042053032314,0.11402709137195287,0.2142008989847807,-0.4834869884786009,-0.06026004059829986,-0.05583730380264863,-0.023414960494692157,0.04966320268901919,-0.035511821385014734,-0.021012843116515387,-0.046214934811630026,-0.01592674910340031,-0.04932494397616102,0.08748430025150584,-0.18988510586007856,Sasol Limited
GSS,0.03579077095305133,-0.07820657966921721,-0.17313752024524212,-0.3108576830533332,-0.059725875324635205,-0.047923978502837465,-0.033327235965798965,0.0489536088037457,-0.07091935616864199,0.006321860126630491,-0.057846595195705654,-0.01592815496570138,-0.04920796725242757,-0.23141672008470596,-0.205898098057346,Golden Star Resources Ltd.
NTLA,-0.07242870556028426,-0.08430594530131512,-0.17210332024545355,0.960590552929342,-0.03471038891710014,-0.06690721814076081,-0.017929740284224335,0.022618752686308377,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592869438528932,-0.0108645744268533,-0.23141672008470596,-0.205898098057346,"Intellia Therapeutics, Inc."
AEHR,0.014280675084177824,-0.08431718489630255,-0.1731170671381003,-0.019187530727706584,-0.05504879440733666,-0.06971534301686073,-0.027795278693109375,0.04900607425356653,-0.15843229725317529,-0.03509302840107623,-0.057846595195705654,-0.01592681484516259,-0.0474901180623194,0.9695256951093826,-0.205898098057346,Aehr Test Systems
BMI,0.015168863757514733,-0.08263124564818808,-0.16242291008658186,-0.0005702869622409947,-0.05513656804385434,-0.07046263212927333,-0.024130160773941374,0.04953167580422143,-0.4630175680623324,-0.053871479974154264,0.05368725355291427,-0.015926454108313153,-0.049349916535160306,0.24212780745233295,-0.10448248080798563,"Badger Meter, Inc."
CHCT,0.014656387845891768,-0.08421994427128228,-0.17374120506537008,-0.36699317624584027,-0.05829140332211791,-0.06913163475749133,-0.034094370282855176,0.05049037440545439,0.1413246733582145,-0.01847738681462508,1.5592985565574404,-0.015926877777447848,-0.049349916535160306,1.1703306573446968,0.2896150493803182,Community Healthcare Trust Incorporated
MSBI,0.014111805009685197,-0.08448287828047209,-0.17374120506537008,-0.4891351426098766,-0.046015633300575634,-0.07541706461634984,-0.034094370282855176,0.0506886854367285,-0.2320638752691274,0.05066677164297702,0.041826020924416105,-0.015926604696281453,-0.049349916535160306,-0.10930027629848181,0.1446085089272854,"Midland States Bancorp, Inc."
GNMK,0.017518226219834464,-0.0837194197267614,-0.17172225613372694,0.11423604959146312,-0.04729963621191979,-0.06205507936668774,-0.02346887688401104,0.04251706574313958,0.2242104934198874,0.02028513676326556,-0.057846595195705654,-0.015935427577916713,-0.04416219598936311,-0.23141672008470596,-0.205898098057346,"GenMark Diagnostics, Inc."
HLNE,0.01928287219021812,-0.0843717150603706,-0.1706881470366368,-0.009492207309805078,-0.04879178803272013,-0.07475081916539209,-0.02924352041521482,0.050899589917669685,0.020818347588937646,0.02019014848682586,0.08467950654995789,-0.015925726453764836,-0.049349916535160306,0.12739161670840546,-0.03509284795316014,Hamilton Lane Incorporated
HHC,-0.05954364102811097,-0.0373131986588711,-0.13440669843721612,-0.2194793486330538,-0.058080746594475506,-0.005407027337602366,-0.019713178002065505,0.0500889922213613,0.31453994295311827,0.015988743951993234,-0.057846595195705654,-0.01592686653953977,-0.049349916535160306,0.4517763248727649,-0.205898098057346,The Howard Hughes Corporation
PMT,0.009079662022062115,-0.07737579231585602,-0.17299298495477328,0.917712771234907,-0.06029515005290693,-0.04704405343365656,-0.03333736203162997,0.05292843391038613,1.0039809753593147,0.22437840887969185,0.11433258812120332,-0.015926420394588907,-0.049349916535160306,-0.14911428876773938,0.6926086863448818,PennyMac Mortgage Investment Trust
APPS,0.01660410503048772,-0.08333419167275675,-0.17122201858438735,-0.34498929662335337,-0.0541183938602494,-0.04996288295561704,-0.019226180313977836,0.04229002820384408,-0.43203597512665853,-0.04417536898681008,-0.057846595195705654,-0.015937701568617124,-0.047653096868419946,-0.23141672008470596,-0.205898098057346,"Digital Turbine, Inc."
SHAK,0.015576683443812285,-0.08373319729481052,-0.1722718538483021,-0.19349603853182015,-0.05169082585598936,-0.07282115203062263,-0.03260094523349674,0.04927342359968805,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015926591772687158,-0.049349916535160306,0.5077956695322801,-0.205898098057346,Shake Shack Inc.
GOLF,0.00941740217104737,-0.07800002491875467,-0.13947406935997372,-0.09037110983095717,-0.05184380276534872,-0.07037996392626975,-0.026668427942246935,0.04968050609429749,-0.09948679900543214,-0.026902116255776435,0.016381763834250666,-0.015926341729232334,-0.0489358977938565,-0.08615903975954955,0.013835739316268119,Acushnet Holdings Corp.
WTTR,0.01904052665369762,-0.07641041987670988,-0.10791565226174088,-0.06244524418275887,-0.05954280459704121,-0.06782076073908708,-0.01947792109696525,0.049002103241011126,-0.46281638888742543,-0.0527170070758872,-0.057846595195705654,-0.015926722694316317,-0.049349916535160306,-0.11226475646029553,-0.205898098057346,"Select Energy Services, Inc."
VYGR,0.01930787854494189,-0.08440826187245876,-0.17374120506537008,0.4349271995514919,0.05004885014073144,-0.06238745532709986,-0.034094370282855176,-0.059412048053672444,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01593764987423995,0.06261652325591435,-0.23141672008470596,-0.205898098057346,"Voyager Therapeutics, Inc."
DOOR,-0.004695752226448899,-0.07756294970077575,-0.12348882984491541,0.016951824817020615,-0.058158488958248294,-0.07117030338972351,-0.02557620583626338,0.049404474960133664,0.3453203567138851,0.03710536848358681,-0.057846595195705654,-0.01592611528538448,-0.049349916535160306,-0.10889010827360014,-0.205898098057346,Masonite International Corporation
LGND,0.04525459569449831,-0.08424931224528169,-0.16633754389082678,1.4304021750107958,-0.05747134677522427,-0.07382608819220607,-0.01961609635505078,0.056945352892053075,0.45979130723595285,0.024669211060482223,-0.057846595195705654,-0.015925533161745824,-0.0478936220419393,-0.0462471042933608,-0.205898098057346,Ligand Pharmaceuticals Incorporated
EBSB,0.00510025569626693,-0.08448287828047209,-0.17374120506537008,-0.4869519572154994,-0.04735230039383039,-0.07541706461634984,-0.034094370282855176,0.052718789568801466,-0.36443977235791564,0.005342750200252106,-0.018819313643872956,-0.01592650411700412,-0.049349916535160306,-0.1089270603479138,-0.0688980537029469,"Meridian Bancorp, Inc."
EGP,0.014686025007045867,-0.07898889173710034,-0.17374120506537008,-0.3816558243120573,-0.060089508961636964,-0.04785726749020764,-0.034094370282855176,0.052569659745553846,0.4879563917229291,0.031252629296802566,0.1502989064140688,-0.015926418147007293,-0.049349916535160306,0.10754465759453635,0.05831627319756653,"EastGroup Properties, Inc."
SNPS,-0.08583303785351167,-0.04539185696825541,-0.08235117729113907,-0.3674395023405324,-0.05412090167843562,-0.05769546490699124,-0.02251916977861201,0.049821841056740264,-0.4018590988906126,-0.04836215994065199,-0.057846595195705654,-0.015926270368516012,-0.04478125258350308,0.0537830846755862,-0.205898098057346,"Synopsys, Inc."
FCEL,0.012349937523159741,-0.08211857508972918,-0.1654181539991276,-0.10588547963551177,-0.054251308224119006,-0.05125646346721231,-0.017302584986539242,0.044436593160816634,-0.02826937108836372,0.021088883717755275,-0.057846595195705654,-0.015930204760135555,-0.045997021903204725,-0.23141672008470596,-0.205898098057346,"FuelCell Energy, Inc."
PSO,-0.026561102251988017,0.045684802293239866,0.12269400346055875,-0.09652210115346875,-0.049651969670593266,-0.04298943354859127,-0.013918300198222343,0.050061065205221106,-0.37228576017928755,-0.04657199626928852,0.002607429168897944,-0.01592623721668717,-0.049349916535160306,-0.11644680747074448,0.02006301405964989,Pearson plc
EEX,0.017539219208985286,-0.08247062821014191,-0.16234200668499868,-0.4315047235334579,-0.05321307149502432,-0.06775494060408073,-0.023358543842205124,0.0486317438597832,0.17009329536991172,0.000571416006781305,-0.2193124071062292,-0.015927167715476368,-0.049349916535160306,-0.23141672008470596,0.0013811898295045797,"Emerald Holding, Inc."
UIHC,-0.01387462801221635,-0.06489150282546342,-0.15818857149203575,-0.33904784157968,-0.05190900603819041,-0.03540769814070092,-0.025466872899724716,0.048808001627259415,-0.4167463578337286,-0.03572871917417265,4.533598293255201,-0.01592696543313089,-0.049349916535160306,15.122170157242797,-0.07779416047920659,United Insurance Holdings Corp.
BIO,0.029758682496906094,-0.06993876985322187,-0.09581123074711971,0.31793059902538007,-0.05209207676578441,-0.06430682496463307,-0.022920533453190554,0.05092006372215912,-0.39803669456738017,-0.050232698307464435,-0.057846595195705654,-0.015926458041580983,-0.048206436202035505,-0.056294373299246095,-0.205898098057346,"Bio-Rad Laboratories, Inc."
E,1.2537154306572103,1.3424042826886156,2.9824596630490556,-0.2097952529264875,-0.06123558187273907,-0.05459958655850299,-0.022147344927462894,0.05052497091833962,-0.11598349134780396,-0.02117359250741333,0.05429944620470774,-0.015926513107330585,-0.049349916535160306,-0.12134480492102068,0.2317903553346303,Eni S.p.A.
MIME,0.022917129076739526,-0.08413445083586175,-0.1637646339150849,-0.2590214357063508,-0.046083344391603547,-0.07320703305301043,-0.01781847857324167,0.04841392215507679,-0.15863347642808223,-0.007407599214153016,-0.057846595195705654,-0.015927653193105514,-0.04742440080179499,-0.23141672008470596,-0.205898098057346,Mimecast Limited
KRC,0.046755285698353265,-0.06185677592209936,-0.17036853314903402,-0.29515002572694643,-0.05819861404922779,-0.02749987532032898,-0.032334452897817244,0.052577401474286314,0.20409257592919008,-0.003695749642509579,0.075879237180427,-0.015926599077327415,-0.049349916535160306,-0.004507888752361325,0.047640945066054916,Kilroy Realty Corporation
RVNC,-0.05009833951238532,-0.08393036154494485,-0.17128246887882873,0.6857124243921746,0.30100370821748595,0.14089124524863098,0.4378838261962195,-0.29975342315326675,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.0159324697605095,0.2766812989977177,-0.23141672008470596,-0.205898098057346,"Revance Therapeutics, Inc."
NATI,0.005073705739399716,-0.0809253289264024,-0.12903707604225167,0.15785880704191665,-0.050321557126313754,-0.07201213033935856,-0.022441983082806705,0.04994615463301052,-0.55555998851954,-0.058219020318894116,0.0925232249010615,-0.015926265311457376,-0.046825059385812336,0.1268918399033131,-0.025307130499274487,National Instruments Corporation
ACCO,0.0115191708495589,-0.06806581824721977,-0.0921378527044498,-0.23328583403056016,-0.05616728131839036,-0.06188817082369798,-0.019708713246408098,0.049692234826153245,0.08962162540712243,0.02445000734562138,-0.012888697329623867,-0.015926209683812368,-0.049349916535160306,-0.17001068679211653,0.10902408182224671,ACCO Brands Corporation
PLXS,-0.06926308628451205,-0.05111502247909664,-0.10462424735778166,-0.12596289938258243,-0.060019290052422826,-0.05856524969263416,-0.025137731112660443,0.049125371604649554,-0.35920911381033427,-0.04325471338439458,-0.057846595195705654,-0.01592688901535593,-0.049349916535160306,1.099088905671668,-0.205898098057346,Plexus Corp.
TRNO,0.012006640406458094,-0.08280915755981169,-0.17374120506537008,0.02994645295966955,-0.057679495684680455,-0.05971898861962403,-0.034094370282855176,0.05376686380503572,-0.03812715065880543,-0.031161975114571958,0.1036192167148179,-0.015926682237847222,-0.049349916535160306,0.0666581111683247,0.027179899480657653,Terreno Realty Corporation
ASGN,0.016168191785179514,-0.08267112808201445,-0.07899005001750085,-0.09493415977347322,-0.05603436695452076,-0.07420463257534159,-0.022325720845487746,0.04944887837947607,0.2680675535496075,0.009799892402422374,-0.057846595195705654,-0.01592621923603424,-0.049349916535160306,-0.06470374161117827,-0.205898098057346,ASGN Incorporated
CVNA,-0.015806909175377876,-0.07819149685787924,-0.1694483251330492,-0.13417638927911132,-0.05578107731771264,-0.06947886741238936,-0.03299030764486817,0.048561970003175386,0.7303772974858315,0.5722912383163106,-0.057846595195705654,-0.015931695468642645,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,Carvana Co.
MANT,0.013292152271517144,-0.07547412535749895,-0.10858324167884971,-0.17141087681004238,-0.059088889505335564,-0.06926112644029438,-0.020602432315863204,0.04927434240621305,-0.5471104631734471,-0.05782445363214462,0.03417361277699792,-0.01592663953379651,-0.049349916535160306,0.0008658666547033143,-0.0359824586307861,ManTech International Corporation
GSUM,0.0003684659648572308,-0.08283167520139817,-0.16027182413913824,-0.4772447361572389,-0.04097241092808912,-0.05384024439589019,0.026060907860491166,0.03736331976479738,-0.011169141221271,0.33134982173177835,-0.057846595195705654,-0.015990020211588747,-0.033087523245788945,-0.23141672008470596,-0.205898098057346,Gridsum Holding Inc.
OMAB,0.025294244875561707,-0.08295162345839142,-0.1672293390830348,-0.4713127712319681,-0.059450015324151104,-0.07005704699003648,-0.02801999877485814,0.053815165470843807,0.036107964881867585,-0.018090126918370947,-0.05245164745177584,-0.01592504094137183,-0.049349916535160306,-0.11269801953162323,-0.1863266631495747,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V."
VNOM,0.014105939321540115,-0.08437555827672114,-0.1670864003203124,1.4760326744359564,-0.06054593187152884,-0.07541706461634984,-0.024544740125265856,0.05149230508023497,-0.055629738875712056,-0.002818934783066246,0.14398566969244878,-0.015925476410310013,-0.049349916535160306,-0.11173634179761013,0.5182449935301919,Viper Energy Partners LP
TCPC,-0.0035478787337142005,-0.08316018494028315,-0.17370198209635287,-0.062249614655192416,-0.0604631738713836,-0.0687786638026067,-0.034094370282855176,0.05293898246749242,0.4205613681290931,0.012627620324127125,0.29990348569609415,-0.015926660885821866,-0.049349916535160306,-0.07496995165737204,0.7762320900417227,BlackRock TCP Capital Corp.
IBTX,-0.0781403422114508,-0.08448287828047209,-0.17374120506537008,-0.49731012967390975,-0.05057233894493565,-0.07541706461634984,-0.034094370282855176,0.05289237915919431,-0.46261520971251846,-0.03751888284553612,-0.03393281973502385,-0.01592652041197084,-0.049349916535160306,-0.13376716850341677,-0.10092403809748175,"Independent Bank Group, Inc."
DSPG,0.011751019891503988,-0.08382159127087295,-0.17067523885346284,0.10419733971792776,-0.055838757135995676,-0.06761617331308015,-0.024577815035175945,0.04843358574201161,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015927046346069083,-0.045308305012908875,-0.23141672008470596,-0.205898098057346,"DSP Group, Inc."
FWONA,-0.16911315197610155,0.0013006112042341128,-0.10810945681474687,-0.4404483014207894,-0.05601681222721722,-0.06214188753041225,-0.031143184652329695,0.050257992855263826,0.10330180930079666,0.0006517907022302763,-0.057846595195705654,-0.015926788997974,-0.049349916535160306,0.011551482744357152,-0.205898098057346,Formula One Group
QTRX,0.0040009022497070655,-0.08416882224246848,-0.17261482972939574,0.09780906979840524,-0.03878308565151989,-0.06243045327357494,-0.022329399804149448,0.040926556046419746,-0.3288310583993814,-0.044657617159503914,-0.057846595195705654,-0.01593128416120684,-0.04382966665110957,-0.23141672008470596,-0.205898098057346,Quanterix Corporation
ZEAL,0.027173190574419793,-0.08412926987372835,-0.17349238714769355,-0.21068961071522063,-0.03248344636773762,0.0068112020549095965,-0.02269374172481675,0.21118685998867562,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592404301513414,0.10231237730308104,-0.19449513123235046,-0.205898098057346,Zealand Pharma A/S
ATKR,0.03956456947333996,-0.07425328780131593,-0.1285965615657662,-0.06828594810917935,-0.05814344204913098,-0.06725976985911675,-0.024676164672797377,0.0497877740279363,0.8182925969201786,0.48308993994894234,-0.057846595195705654,-0.01592067838545436,-0.049349916535160306,-0.13900050602808947,-0.205898098057346,Atkore Inc.
UHAL,0.03358712453307259,-0.04961634938617596,-0.13996003518566322,-0.3759592016828909,-0.05930957750572284,-0.06184286707631504,-0.030591055108711723,0.050713787167920334,0.10209473425135483,0.01708476252629739,-0.04828108501143294,-0.015925665769061195,-0.049349916535160306,-0.15316331231065913,-0.1534110680774139,AMERCO
SJR,-0.014191627761486823,-0.03128781227931063,-0.13534858812407444,-0.4133255325624739,-0.06123558187273907,-0.05769137735083638,-0.030921572040518486,0.049538738083193756,0.05139758217479764,-0.004842915750281267,1.7213382990790205,-0.0159269120530675,-0.049349916535160306,2.2267738335389176,0.10457602843411687,Shaw Communications Inc.
AI,0.0161496685594582,-0.08448287828047209,-0.17374120506537008,-0.3021340490465501,-0.053967924769076255,-0.07541706461634984,-0.034094370282855176,0.03034971344598645,1.307157991944123,0.9523539459325184,-0.15866707253794016,-0.015928848344630046,-0.049349916535160306,-0.23141672008470596,1.852661009969144,"C3.ai, Inc."
BCOV,0.015555381734232775,-0.08398057715480804,-0.1693324241925789,-0.3101275950625306,-0.0492356718516809,-0.07094244833637357,-0.02489431263421844,0.047978246620589596,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592808529067127,-0.04682111635018087,-0.23141672008470596,-0.205898098057346,Brightcove Inc.
ACBI,-0.004448467163069384,-0.08448287828047209,-0.17374120506537008,-0.4534966097161871,-0.04796922366764028,-0.07541706461634984,-0.034094370282855176,0.05258397097106264,-0.5175371244621221,-0.04559288634291014,-0.057846595195705654,-0.015926473212756892,-0.049349916535160306,-0.09393837520443374,-0.205898098057346,"Atlantic Capital Bancshares, Inc."
CVBF,0.020617470603438645,-0.08448287828047209,-0.17374120506537008,-0.49701372828357476,-0.05269144531229076,-0.07541706461634984,-0.034094370282855176,0.05376555190144099,-0.42499470400491446,-0.028692279927139904,0.02786037605537793,-0.015926507488376544,-0.049349916535160306,-0.08190862741162032,0.040524059645047156,CVB Financial Corp.
NGVT,0.01188963536398514,-0.07810168886825387,-0.15384260438384456,-0.08051492195512243,-0.05830645023123522,-0.06757938530768648,-0.02725725777736882,0.05072774571386445,0.5953860711232527,0.1040940237450574,-0.057846595195705654,-0.015924163260750617,-0.04910019094516753,-0.03909595411180891,-0.205898098057346,Ingevity Corporation
BY,0.03418264624001277,-0.08448287828047209,-0.16963585739986503,-0.49332798837730385,-0.04561939802715302,-0.07541706461634984,-0.03244876850166957,0.051178979544067034,-0.35377727608784604,-0.0025266631632518016,-0.057846595195705654,-0.015926613124712517,-0.049349916535160306,-0.1042221374859265,-0.205898098057346,"Byline Bancorp, Inc."
PATK,0.015849901023201635,-0.07817739297900791,-0.15917104785643013,-0.055691930267835026,-0.058983561141514367,-0.07162192594026852,-0.031718066590777826,0.0494712377806722,0.4746785661790688,0.054488223072050875,-0.057846595195705654,-0.015925321327178478,-0.049349916535160306,-0.17659924164224283,-0.205898098057346,"Patrick Industries, Inc."
INUV,0.013385160475068138,-0.08364485429574986,-0.1721526645027169,-0.407959385830075,-0.04451846584340286,-0.06302770811327804,-0.028128260170039023,0.048042134541655394,-0.3372805837454743,-0.037628484702966536,-0.057846595195705654,-0.01592996876406583,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,"Inuvo, Inc."
SYNC,0.012551840683522041,-0.08284751720980105,-0.16853584384642903,-0.2719804975430964,-0.05364190840486778,-0.06267185490725857,-0.022511061782338155,0.04830963139564168,-0.4742836018571229,-0.052943517581243396,-0.057846595195705654,-0.015927798162119772,-0.047110272296488294,-0.23141672008470596,-0.205898098057346,"Synacor, Inc."
VBLT,0.021590866115093588,-0.0840963812399366,-0.17355939966855394,1.4754851084428544,0.1795575969134558,0.6009176016297424,-0.034094370282855176,-0.2744494137974045,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592913378749533,0.30878155207347274,-0.21696384001877403,-0.205898098057346,Vascular Biogenics Ltd.
VMI,-0.04086914229674164,-0.06831160280986424,-0.07226379575149446,0.09689645980990205,-0.057230596229347244,-0.0678512077919841,-0.019991975204336824,0.04935082655665746,0.04335041517851871,-0.006282353477867408,0.010068527112630662,-0.01592646871759366,-0.049349916535160306,0.01089004061414256,-0.0858006565778403,"Valmont Industries, Inc."
BPMC,-0.08780946603797564,-0.0842275581904673,-0.17372166098521233,1.0107841022970188,-0.03423891909809096,-0.0683324127200857,-0.033779569290962506,-0.0007541620717408282,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015930142389745702,0.022571053382757778,-0.23141672008470596,-0.205898098057346,Blueprint Medicines Corporation
SASR,0.011173712689856431,-0.08448287828047209,-0.17374120506537008,-0.4974279893562117,-0.05091340221826145,-0.07541706461634984,-0.034094370282855176,0.052692033064914406,-0.2594242430564757,0.024808040079894088,0.016764384241621574,-0.015926437813346433,-0.049349916535160306,-0.128750000613479,0.10635524978936879,"Sandy Spring Bancorp, Inc."
NBRV,0.019278550104216478,-0.0841768712427498,-0.17282072434129,0.6134337133027201,0.04717739831751063,-0.042692430670288446,-0.005072815584874488,-0.06180167175368317,-0.12342712081936197,-0.03296675236692615,-0.057846595195705654,-0.015936365943241566,0.06265858230264998,-0.23141672008470596,-0.205898098057346,Nabriva Therapeutics plc
TVTY,0.006392250690328439,-0.08245587170962615,-0.16262816837958727,-0.32564196486708524,-0.05978355514291824,-0.07082631981792292,-0.02687600336227125,0.05080439177705171,-0.42761003327870517,-0.05214707741724904,-0.057846595195705654,-0.015925464048611122,-0.049349916535160306,-0.1386254424738058,-0.205898098057346,"Tivity Health, Inc."
FCN,0.05227273719987472,-0.07725063398715729,-0.07579482016845736,-0.13636665325151903,-0.05547763131718012,-0.07048393458538801,-0.01626667237890694,0.049816019392592184,-0.3310440293233581,-0.04383194983352811,-0.057846595195705654,-0.01592634116733693,-0.049349916535160306,-0.07978573074230033,-0.205898098057346,"FTI Consulting, Inc."
ATOM,0.015058341844044238,-0.084463082090591,-0.1737143887693397,1.6839252298169884,0.54155864427599,0.05987619668687111,0.014927200254675347,-0.43956430581638717,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01593105266030035,0.34164149668088994,-0.23141672008470596,-0.205898098057346,Atomera Incorporated
WEX,0.02465399020854121,-0.024372001503860475,0.3080627314802325,-0.23310331203285953,-0.053867612041627495,-0.023213836871419806,0.08355924563015799,0.05087200426597732,0.14293410675747031,0.03796026297154406,-0.057846595195705654,-0.01592643949903265,-0.049349916535160306,0.10034639351823452,-0.205898098057346,WEX Inc.
NXST,0.02367133308402561,-0.0808947644793882,-0.07281848401718048,-0.1549838970169846,-0.05597919495442394,-0.07307240572273077,-0.021199923776960457,0.05127912663906732,0.5784870204310668,0.09878198705492987,-0.02417599934706567,-0.015925787700363885,-0.049349916535160306,-0.14614980860592566,-0.0359824586307861,"Nexstar Media Group, Inc."
CURO,-0.00846553738116457,-0.08067816660695303,-0.17374120506537008,-0.16830800284913147,-0.05511399768017836,-0.06819791640122125,-0.034094370282855176,0.04964951608190373,-0.5507316883217726,-0.06662182938855939,-0.057846595195705654,-0.01592048172206292,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,CURO Group Holdings Corp.
KODK,-0.016913980632654955,-0.07313451301897038,-0.12965339633745837,-0.2878599113430523,-0.05697730659253912,-0.0660336864286426,-0.022680776074387628,0.048659621429452446,-0.02122809996661966,-9.82496475138173,-0.057846595195705654,-0.015897001236916182,-0.04887412356896355,-0.23141672008470596,-0.205898098057346,Eastman Kodak Company
MTRN,0.0234669601602338,-0.08090502514190899,-0.15060174138020022,0.07225599012031528,-0.05804814495805466,-0.07148784885793277,-0.027049271599824027,0.048882019615379704,-0.5100934949905641,-0.055829699826911036,0.019251416889532483,-0.01592675753183137,-0.04918430903863878,0.17209623621307646,-0.12405391571575693,Materion Corporation
TECH,0.02395381227627562,-0.0807227624193225,-0.15218581180265917,0.41302455982741476,-0.05185132621990737,-0.07267253268119751,-0.021898979499752485,0.050708975882837654,-0.12745070431750144,-0.035261084582469536,0.015042592408452482,-0.015926311948775917,-0.04821957965414039,0.17610091726681984,-0.12939157978151272,Bio-Techne Corporation
WING,0.019066767890136147,-0.08431965035584818,-0.17280208928811636,-0.2953433132487786,-0.048420630941159705,-0.07370010761533091,-0.03164152281978719,0.05098971848921453,3.9327474036550276,-0.1595422841180665,1.6329529849763402,-0.01592751159546368,-0.049349916535160306,0.5699185730665546,0.7006151824435155,Wingstop Inc.
HAFC,0.0150540197580426,-0.08448287828047209,-0.17374120506537008,-0.49329646630166196,-0.04887956166923779,-0.07541706461634984,-0.034094370282855176,0.05261747156943676,-0.4923897275987505,-0.035370686439899955,0.04412174336864154,-0.015926380500015217,-0.049349916535160306,-0.13031214955508916,0.22734230194650046,Hanmi Financial Corporation
FI,0.0063008694434366335,-0.07603991206646296,-0.14495922908461478,0.19089528862573293,-0.05376729931417873,-0.05272329347429399,-0.010463365116382585,0.046991316514363765,-0.5461045672989123,-0.05782445363214462,-0.057846595195705654,-0.015927461586772714,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,Frank's International N.V.
ADES,0.012438849006622038,-0.08422056063616869,-0.1720869577597401,-0.2334683560282608,-0.03795550565006759,-0.05051394317031371,0.0035767912682714664,0.06741853777280088,0.3785149205735357,0.021490757195000137,0.04966973927551974,-0.015924036834284696,-0.049349916535160306,-0.17666298397043392,0.6374528243320716,"Advanced Emissions Solutions, Inc."
BOOM,0.015931403216375407,-0.08288507921111388,-0.16381672116127272,-0.12760559736188817,-0.05653342277357835,-0.06831425453793626,-0.022170936696356648,0.049770462588772144,-0.20953180767954643,-0.03571410559318192,-0.05038549725197294,-0.0159256938638314,-0.049349916535160306,-0.07315375720485544,-0.18543705247194872,DMC Global Inc.
SPH,0.015308714111710638,-0.08169415348030062,-0.16128926253473486,-0.36999481030834136,-0.059999227506933074,-0.07269506664461528,-0.030637399272435643,0.04979906795527203,0.6460832231998099,0.127497673701699,0.31233864893564867,-0.01592609786662695,-0.049349916535160306,-0.05701216734278902,0.7059528465092711,"Suburban Propane Partners, L.P."
